feature_id	coefficient	estimate	std_error	statistic	p_value	q_value	prevalence	mean_abundance	prevalence_tier	confidence
d__denovo4367	groupcontrol	0.082930	0.168674	0.4917	6.24e-1	9.95e-1	0.3103	0.0826	medium	not_significant
d__denovo4364	groupcontrol	-0.118302	0.161544	-0.7323	4.65e-1	9.95e-1	0.2931	0.0658	medium	not_significant
d__denovo4365	groupcontrol	-0.008484	0.163266	-0.0520	9.59e-1	9.97e-1	0.2845	0.0674	medium	not_significant
d__denovo16783	groupcontrol	-0.087905	0.088312	-0.9954	3.22e-1	9.95e-1	0.1034	-0.2655	low	not_significant
d__denovo5616	groupcontrol	-0.157138	0.156386	-1.0048	3.17e-1	9.95e-1	0.1638	-0.1336	low	not_significant
d__denovo5197	groupcontrol	-0.073728	0.134344	-0.5488	5.84e-1	9.95e-1	0.1121	-0.2137	low	not_significant
d__denovo24794	groupcontrol	-0.093185	0.083094	-1.1214	2.64e-1	9.95e-1	0.1121	-0.2896	low	not_significant
d__denovo12629	groupcontrol	0.055391	0.110932	0.4993	6.19e-1	9.95e-1	0.1379	-0.2203	low	not_significant
d__denovo12628	groupcontrol	-0.192755	0.100252	-1.9227	5.70e-2	9.95e-1	0.2069	-0.1664	low	not_significant
d__denovo12620	groupcontrol	0.027081	0.093270	0.2903	7.72e-1	9.95e-1	0.1034	-0.2779	low	not_significant
d__denovo12627	groupcontrol	0.006314	0.099934	0.0632	9.50e-1	9.97e-1	0.1810	-0.1860	low	not_significant
d__denovo12626	groupcontrol	-0.052818	0.099903	-0.5287	5.98e-1	9.95e-1	0.1552	-0.2181	low	not_significant
d__denovo31676	groupcontrol	-0.025427	0.078086	-0.3256	7.45e-1	9.95e-1	0.1121	-0.3057	low	not_significant
d__denovo12624	groupcontrol	0.094572	0.096127	0.9838	3.27e-1	9.95e-1	0.2155	-0.1621	low	not_significant
d__denovo17053	groupcontrol	-0.014363	0.087576	-0.1640	8.70e-1	9.95e-1	0.1034	-0.2779	low	not_significant
d__denovo15319	groupcontrol	-0.066558	0.079902	-0.8330	4.07e-1	9.95e-1	0.1293	-0.2663	low	not_significant
d__denovo17057	groupcontrol	0.006683	0.089565	0.0746	9.41e-1	9.97e-1	0.1638	-0.2189	low	not_significant
d__denovo17059	groupcontrol	-0.127914	0.107656	-1.1882	2.37e-1	9.95e-1	0.1034	-0.2660	low	not_significant
d__denovo22120	groupcontrol	-0.051741	0.077290	-0.6694	5.05e-1	9.95e-1	0.1121	-0.2896	low	not_significant
d__denovo5105	groupcontrol	-0.165236	0.160398	-1.0302	3.05e-1	9.95e-1	0.1810	-0.0723	low	not_significant
d__denovo5107	groupcontrol	0.156449	0.148439	1.0540	2.94e-1	9.95e-1	0.2241	-0.0436	low	not_significant
d__denovo5103	groupcontrol	-0.149751	0.169150	-0.8853	3.78e-1	9.95e-1	0.2155	-0.0030	low	not_significant
d__denovo5102	groupcontrol	-0.062218	0.149305	-0.4167	6.78e-1	9.95e-1	0.2328	-0.0204	low	not_significant
d__denovo3990	groupcontrol	-0.062901	0.182757	-0.3442	7.31e-1	9.95e-1	0.1034	-0.1394	low	not_significant
d__denovo3992	groupcontrol	0.073762	0.140726	0.5242	6.01e-1	9.95e-1	0.1552	-0.1692	low	not_significant
d__denovo3993	groupcontrol	0.159259	0.169847	0.9377	3.50e-1	9.95e-1	0.2586	0.0262	medium	not_significant
d__denovo5108	groupcontrol	-0.113674	0.159666	-0.7120	4.78e-1	9.95e-1	0.2328	-0.0158	low	not_significant
d__denovo3997	groupcontrol	-0.180726	0.159751	-1.1313	2.60e-1	9.95e-1	0.2672	0.0331	medium	not_significant
d__denovo6459	groupcontrol	0.154802	0.152791	1.0132	3.13e-1	9.95e-1	0.1034	-0.2035	low	not_significant
d__denovo6450	groupcontrol	-0.125002	0.116051	-1.0771	2.84e-1	9.95e-1	0.1983	-0.1499	low	not_significant
d__denovo6451	groupcontrol	-0.116629	0.147991	-0.7881	4.32e-1	9.95e-1	0.2069	-0.0710	low	not_significant
d__denovo6456	groupcontrol	-0.079845	0.142293	-0.5611	5.76e-1	9.95e-1	0.1121	-0.2170	low	not_significant
d__denovo6457	groupcontrol	0.065578	0.149107	0.4398	6.61e-1	9.95e-1	0.1810	-0.0773	low	not_significant
d__denovo16016	groupcontrol	-0.016978	0.090609	-0.1874	8.52e-1	9.95e-1	0.1379	-0.2330	low	not_significant
d__denovo16010	groupcontrol	-0.036294	0.102578	-0.3538	7.24e-1	9.95e-1	0.1121	-0.2528	low	not_significant
d__denovo16012	groupcontrol	-0.011964	0.093538	-0.1279	8.98e-1	9.95e-1	0.2069	-0.1898	low	not_significant
d__denovo2224	groupcontrol	0.156642	0.198252	0.7901	4.31e-1	9.95e-1	0.4741	0.4858	medium	not_significant
d__denovo2227	groupcontrol	0.161637	0.159150	1.0156	3.12e-1	9.95e-1	0.1207	-0.1799	low	not_significant
d__denovo2226	groupcontrol	-0.308859	0.177095	-1.7440	8.38e-2	9.95e-1	0.1293	-0.1400	low	not_significant
d__denovo2223	groupcontrol	0.231127	0.237226	0.9743	3.32e-1	9.95e-1	0.2328	0.1971	low	not_significant
d__denovo2228	groupcontrol	-0.055767	0.223868	-0.2491	8.04e-1	9.95e-1	0.3793	0.3990	medium	not_significant
d__denovo11540	groupcontrol	0.016450	0.109150	0.1507	8.80e-1	9.95e-1	0.1466	-0.2001	low	not_significant
d__denovo11544	groupcontrol	0.055084	0.117962	0.4670	6.41e-1	9.95e-1	0.2241	-0.1277	low	not_significant
d__denovo5096	groupcontrol	0.121390	0.157734	0.7696	4.43e-1	9.95e-1	0.2241	-0.0449	low	not_significant
d__denovo18282	groupcontrol	0.092854	0.094488	0.9827	3.28e-1	9.95e-1	0.1293	-0.2436	low	not_significant
d__denovo16576	groupcontrol	0.049671	0.094145	0.5276	5.99e-1	9.95e-1	0.1034	-0.2776	low	not_significant
d__denovo25360	groupcontrol	0.009654	0.081138	0.1190	9.06e-1	9.95e-1	0.1207	-0.2830	low	not_significant
d__denovo25361	groupcontrol	0.036314	0.086348	0.4205	6.75e-1	9.95e-1	0.1207	-0.2801	low	not_significant
d__denovo1185	groupcontrol	0.206615	0.260697	0.7925	4.30e-1	9.95e-1	0.6466	1.1035	high	not_significant
d__denovo1184	groupcontrol	0.189533	0.284224	0.6668	5.06e-1	9.95e-1	0.3362	0.5063	medium	not_significant
d__denovo3178	groupcontrol	0.008229	0.183289	0.0449	9.64e-1	9.98e-1	0.3793	0.1949	medium	not_significant
d__denovo3179	groupcontrol	0.027269	0.186999	0.1458	8.84e-1	9.95e-1	0.2759	0.1044	medium	not_significant
d__denovo1187	groupcontrol	0.295357	0.257446	1.1473	2.54e-1	9.95e-1	0.6034	1.1126	high	not_significant
d__denovo3177	groupcontrol	0.085656	0.185212	0.4625	6.45e-1	9.95e-1	0.4741	0.3947	medium	not_significant
d__denovo3175	groupcontrol	-0.146441	0.178881	-0.8187	4.15e-1	9.95e-1	0.3879	0.2571	medium	not_significant
d__denovo11960	groupcontrol	0.005032	0.081882	0.0615	9.51e-1	9.97e-1	0.1207	-0.2736	low	not_significant
d__denovo32002	groupcontrol	-0.011091	0.072087	-0.1539	8.78e-1	9.95e-1	0.1034	-0.3108	low	not_significant
d__denovo5881	groupcontrol	-0.238674	0.139175	-1.7149	8.91e-2	9.95e-1	0.2759	0.0095	medium	not_significant
d__denovo18649	groupcontrol	0.059650	0.094294	0.6326	5.28e-1	9.95e-1	0.1121	-0.2669	low	not_significant
d__denovo29363	groupcontrol	-0.037887	0.071785	-0.5278	5.99e-1	9.95e-1	0.1121	-0.3013	low	not_significant
d__denovo19633	groupcontrol	-0.006187	0.078808	-0.0785	9.38e-1	9.97e-1	0.1034	-0.2884	low	not_significant
d__denovo19632	groupcontrol	-0.191237	0.093324	-2.0492	4.27e-2	9.95e-1	0.1121	-0.2696	low	not_significant
d__denovo19637	groupcontrol	-0.120743	0.098418	-1.2268	2.22e-1	9.95e-1	0.1034	-0.2799	low	not_significant
d__denovo21172	groupcontrol	0.065434	0.076349	0.8570	3.93e-1	9.95e-1	0.1121	-0.2881	low	not_significant
d__denovo21176	groupcontrol	0.042340	0.079198	0.5346	5.94e-1	9.95e-1	0.1207	-0.2762	low	not_significant
d__denovo27955	groupcontrol	-0.045724	0.076499	-0.5977	5.51e-1	9.95e-1	0.1034	-0.3064	low	not_significant
d__denovo1231	groupcontrol	0.054463	0.233934	0.2328	8.16e-1	9.95e-1	0.1379	-0.0214	low	not_significant
d__denovo6944	groupcontrol	0.134950	0.146301	0.9224	3.58e-1	9.95e-1	0.1724	-0.1285	low	not_significant
d__denovo1235	groupcontrol	-0.296518	0.231861	-1.2789	2.04e-1	9.95e-1	0.1121	-0.0534	low	not_significant
d__denovo6945	groupcontrol	-0.096629	0.140908	-0.6858	4.94e-1	9.95e-1	0.1552	-0.1622	low	not_significant
d__denovo16324	groupcontrol	0.154788	0.091490	1.6918	9.34e-2	9.95e-1	0.1121	-0.2696	low	not_significant
d__denovo6940	groupcontrol	0.095995	0.131276	0.7312	4.66e-1	9.95e-1	0.2328	-0.0428	low	not_significant
d__denovo1239	groupcontrol	0.235163	0.258590	0.9094	3.65e-1	9.95e-1	0.6034	1.0252	high	not_significant
d__denovo6941	groupcontrol	-0.031008	0.139730	-0.2219	8.25e-1	9.95e-1	0.1983	-0.1049	low	not_significant
d__denovo579	groupcontrol	-0.705217	0.306083	-2.3040	2.30e-2	9.95e-1	0.1897	0.2604	low	not_significant
d__denovo572	groupcontrol	0.144681	0.339600	0.4260	6.71e-1	9.95e-1	0.1983	0.3512	low	not_significant
d__denovo573	groupcontrol	0.269153	0.351513	0.7657	4.45e-1	9.95e-1	0.1983	0.4162	low	not_significant
d__denovo570	groupcontrol	-0.127871	0.304018	-0.4206	6.75e-1	9.95e-1	0.3879	0.5550	medium	not_significant
d__denovo571	groupcontrol	-0.102365	0.354766	-0.2885	7.73e-1	9.95e-1	0.2931	0.5949	medium	not_significant
d__denovo574	groupcontrol	0.292584	0.342150	0.8551	3.94e-1	9.95e-1	0.6983	1.7557	high	not_significant
d__denovo13484	groupcontrol	0.092473	0.098593	0.9379	3.50e-1	9.95e-1	0.1552	-0.2189	low	not_significant
d__denovo15622	groupcontrol	-0.081775	0.106482	-0.7680	4.44e-1	9.95e-1	0.1379	-0.2369	low	not_significant
d__denovo8788	groupcontrol	0.075204	0.128960	0.5832	5.61e-1	9.95e-1	0.1034	-0.2313	low	not_significant
d__denovo6939	groupcontrol	0.094009	0.136076	0.6909	4.91e-1	9.95e-1	0.2241	-0.0571	low	not_significant
d__denovo20740	groupcontrol	0.045422	0.081386	0.5581	5.78e-1	9.95e-1	0.1121	-0.2867	low	not_significant
d__denovo4356	groupcontrol	-0.081287	0.158431	-0.5131	6.09e-1	9.95e-1	0.1897	-0.0888	low	not_significant
d__denovo8782	groupcontrol	0.030054	0.128187	0.2345	8.15e-1	9.95e-1	0.1293	-0.1831	low	not_significant
d__denovo8785	groupcontrol	0.046010	0.117253	0.3924	6.95e-1	9.95e-1	0.2414	-0.0943	low	not_significant
d__denovo15637	groupcontrol	-0.130420	0.080509	-1.6199	1.08e-1	9.95e-1	0.1466	-0.2540	low	not_significant
d__denovo5461	groupcontrol	0.132188	0.157871	0.8373	4.04e-1	9.95e-1	0.1552	-0.0906	low	not_significant
d__denovo2528	groupcontrol	-0.264135	0.213895	-1.2349	2.19e-1	9.95e-1	0.4741	0.4389	medium	not_significant
d__denovo9847	groupcontrol	0.092330	0.117049	0.7888	4.32e-1	9.95e-1	0.1638	-0.1903	low	not_significant
d__denovo2525	groupcontrol	-0.053247	0.151331	-0.3519	7.26e-1	9.95e-1	0.3621	0.1448	medium	not_significant
d__denovo2523	groupcontrol	-0.014513	0.195036	-0.0744	9.41e-1	9.97e-1	0.1552	-0.0582	low	not_significant
d__denovo18378	groupcontrol	0.173240	0.094097	1.8411	6.82e-2	9.95e-1	0.1034	-0.2720	low	not_significant
d__denovo5931	groupcontrol	0.038280	0.148095	0.2585	7.96e-1	9.95e-1	0.1552	-0.1246	low	not_significant
d__denovo13779	groupcontrol	0.018566	0.101824	0.1823	8.56e-1	9.95e-1	0.1379	-0.2192	low	not_significant
d__denovo13775	groupcontrol	0.056163	0.103752	0.5413	5.89e-1	9.95e-1	0.1034	-0.2643	low	not_significant
d__denovo1449	groupcontrol	0.111495	0.221083	0.5043	6.15e-1	9.95e-1	0.2759	0.1959	medium	not_significant
d__denovo6498	groupcontrol	0.061465	0.148027	0.4152	6.79e-1	9.95e-1	0.1207	-0.1854	low	not_significant
d__denovo22180	groupcontrol	0.008804	0.082019	0.1073	9.15e-1	9.95e-1	0.1379	-0.2568	low	not_significant
d__denovo6499	groupcontrol	0.004526	0.146384	0.0309	9.75e-1	9.98e-1	0.1724	-0.1103	low	not_significant
d__denovo6633	groupcontrol	-0.111593	0.144576	-0.7719	4.42e-1	9.95e-1	0.1810	-0.1040	low	not_significant
d__denovo14279	groupcontrol	0.034641	0.103758	0.3339	7.39e-1	9.95e-1	0.1466	-0.2152	low	not_significant
d__denovo14277	groupcontrol	-0.049517	0.105060	-0.4713	6.38e-1	9.95e-1	0.1638	-0.2035	low	not_significant
d__denovo28086	groupcontrol	0.063245	0.078128	0.8095	4.20e-1	9.95e-1	0.1034	-0.3020	low	not_significant
d__denovo28080	groupcontrol	-0.091789	0.076422	-1.2011	2.32e-1	9.95e-1	0.1121	-0.2969	low	not_significant
d__denovo20255	groupcontrol	-0.098183	0.098729	-0.9945	3.22e-1	9.95e-1	0.1034	-0.2761	low	not_significant
d__denovo20258	groupcontrol	-0.014238	0.089170	-0.1597	8.73e-1	9.95e-1	0.1207	-0.2736	low	not_significant
d__denovo20424	groupcontrol	-0.036022	0.083152	-0.4332	6.66e-1	9.95e-1	0.1034	-0.2858	low	not_significant
d__denovo18718	groupcontrol	0.062811	0.088977	0.7059	4.82e-1	9.95e-1	0.1121	-0.2755	low	not_significant
d__denovo1828	groupcontrol	-0.131993	0.197014	-0.6700	5.04e-1	9.95e-1	0.2500	0.0823	medium	not_significant
d__denovo1829	groupcontrol	0.234517	0.238565	0.9830	3.28e-1	9.95e-1	0.2672	0.2421	medium	not_significant
d__denovo1826	groupcontrol	0.029505	0.226040	0.1305	8.96e-1	9.95e-1	0.4914	0.5405	medium	not_significant
d__denovo1827	groupcontrol	0.074085	0.230989	0.3207	7.49e-1	9.95e-1	0.4655	0.5801	medium	not_significant
d__denovo1824	groupcontrol	0.326432	0.217635	1.4999	1.36e-1	9.95e-1	0.5603	0.7225	high	not_significant
d__denovo1822	groupcontrol	0.193767	0.227282	0.8525	3.96e-1	9.95e-1	0.3879	0.4120	medium	not_significant
d__denovo1823	groupcontrol	0.305639	0.224555	1.3611	1.76e-1	9.95e-1	0.4483	0.5234	medium	not_significant
d__denovo1820	groupcontrol	-0.232210	0.232606	-0.9983	3.20e-1	9.95e-1	0.2155	0.1299	low	not_significant
d__denovo1821	groupcontrol	0.420122	0.241061	1.7428	8.41e-2	9.95e-1	0.4655	0.6411	medium	not_significant
d__denovo23504	groupcontrol	0.070946	0.084381	0.8408	4.02e-1	9.95e-1	0.1207	-0.2845	low	not_significant
d__denovo23509	groupcontrol	-0.023550	0.080412	-0.2929	7.70e-1	9.95e-1	0.1034	-0.3064	low	not_significant
d__denovo7877	groupcontrol	0.136813	0.129677	1.0550	2.94e-1	9.95e-1	0.1638	-0.1461	low	not_significant
d__denovo7876	groupcontrol	0.074677	0.124913	0.5978	5.51e-1	9.95e-1	0.1552	-0.1686	low	not_significant
d__denovo7872	groupcontrol	-0.013774	0.133321	-0.1033	9.18e-1	9.95e-1	0.1379	-0.1798	low	not_significant
d__denovo7871	groupcontrol	0.015700	0.137276	0.1144	9.09e-1	9.95e-1	0.1724	-0.1567	low	not_significant
d__denovo7870	groupcontrol	-0.306260	0.130833	-2.3409	2.10e-2	9.95e-1	0.1897	-0.1366	low	not_significant
d__denovo7879	groupcontrol	0.134363	0.131856	1.0190	3.10e-1	9.95e-1	0.2155	-0.1014	low	not_significant
d__denovo11000	groupcontrol	-0.129723	0.105324	-1.2317	2.21e-1	9.95e-1	0.1638	-0.1842	low	not_significant
d__denovo16658	groupcontrol	0.063040	0.098834	0.6378	5.25e-1	9.95e-1	0.1121	-0.2580	low	not_significant
d__denovo16659	groupcontrol	0.092042	0.091039	1.0110	3.14e-1	9.95e-1	0.1207	-0.2566	low	not_significant
d__denovo16657	groupcontrol	0.113599	0.095369	1.1912	2.36e-1	9.95e-1	0.1552	-0.2158	low	not_significant
d__denovo9441	groupcontrol	-0.232026	0.120349	-1.9279	5.63e-2	9.95e-1	0.1121	-0.2243	low	not_significant
d__denovo9445	groupcontrol	0.068589	0.120919	0.5672	5.72e-1	9.95e-1	0.1810	-0.1433	low	not_significant
d__denovo9447	groupcontrol	-0.037801	0.102972	-0.3671	7.14e-1	9.95e-1	0.2414	-0.1231	low	not_significant
d__denovo9449	groupcontrol	-0.162664	0.117766	-1.3813	1.70e-1	9.95e-1	0.1207	-0.2059	low	not_significant
d__denovo1318	groupcontrol	0.182763	0.233682	0.7821	4.36e-1	9.95e-1	0.2414	0.1781	low	not_significant
d__denovo1319	groupcontrol	0.420133	0.255711	1.6430	1.03e-1	9.95e-1	0.1207	0.0394	low	not_significant
d__denovo1315	groupcontrol	0.146542	0.240310	0.6098	5.43e-1	9.95e-1	0.1466	0.0070	low	not_significant
d__denovo1316	groupcontrol	0.425594	0.252198	1.6875	9.42e-2	9.95e-1	0.1897	0.1016	low	not_significant
d__denovo21618	groupcontrol	-0.078167	0.082375	-0.9489	3.45e-1	9.95e-1	0.1034	-0.2881	low	not_significant
d__denovo1313	groupcontrol	-0.002441	0.251730	-0.0097	9.92e-1	9.99e-1	0.3966	0.4854	medium	not_significant
d__denovo29883	groupcontrol	-0.038913	0.073182	-0.5317	5.96e-1	9.95e-1	0.1034	-0.3020	low	not_significant
d__denovo11381	groupcontrol	0.172995	0.113940	1.5183	1.32e-1	9.95e-1	0.1121	-0.2454	low	not_significant
d__denovo11380	groupcontrol	-0.086114	0.107033	-0.8046	4.23e-1	9.95e-1	0.1466	-0.2189	low	not_significant
d__denovo11382	groupcontrol	0.033370	0.091814	0.3634	7.17e-1	9.95e-1	0.1724	-0.2035	low	not_significant
d__denovo11384	groupcontrol	0.184656	0.105869	1.7442	8.38e-2	9.95e-1	0.1552	-0.1904	low	not_significant
d__denovo2759	groupcontrol	-0.137844	0.172226	-0.8004	4.25e-1	9.95e-1	0.2155	-0.0203	low	not_significant
d__denovo2758	groupcontrol	0.251288	0.198971	1.2629	2.09e-1	9.95e-1	0.4310	0.4188	medium	not_significant
d__denovo2755	groupcontrol	-0.143362	0.156850	-0.9140	3.63e-1	9.95e-1	0.2759	0.0241	medium	not_significant
d__denovo2757	groupcontrol	0.140698	0.196562	0.7158	4.76e-1	9.95e-1	0.2845	0.1301	medium	not_significant
d__denovo2756	groupcontrol	-0.072216	0.201196	-0.3589	7.20e-1	9.95e-1	0.1810	-0.0058	low	not_significant
d__denovo2751	groupcontrol	0.262907	0.212735	1.2358	2.19e-1	9.95e-1	0.4224	0.4171	medium	not_significant
d__denovo2750	groupcontrol	-0.209847	0.207370	-1.0119	3.14e-1	9.95e-1	0.2241	0.0786	low	not_significant
d__denovo2753	groupcontrol	0.216230	0.201421	1.0735	2.85e-1	9.95e-1	0.4138	0.3589	medium	not_significant
d__denovo2752	groupcontrol	-0.009904	0.198861	-0.0498	9.60e-1	9.97e-1	0.1466	-0.0426	low	not_significant
d__denovo6048	groupcontrol	-0.011175	0.145476	-0.0768	9.39e-1	9.97e-1	0.1552	-0.1216	low	not_significant
d__denovo6044	groupcontrol	-0.164467	0.141940	-1.1587	2.49e-1	9.95e-1	0.1207	-0.1789	low	not_significant
d__denovo6047	groupcontrol	-0.240053	0.132745	-1.8084	7.32e-2	9.95e-1	0.2155	-0.0658	low	not_significant
d__denovo6046	groupcontrol	-0.129490	0.123953	-1.0447	2.98e-1	9.95e-1	0.1293	-0.2202	low	not_significant
d__denovo6041	groupcontrol	-0.082585	0.134269	-0.6151	5.40e-1	9.95e-1	0.1121	-0.2143	low	not_significant
d__denovo6043	groupcontrol	-0.136714	0.166599	-0.8206	4.14e-1	9.95e-1	0.1897	-0.0662	low	not_significant
d__denovo10163	groupcontrol	0.145812	0.108271	1.3467	1.81e-1	9.95e-1	0.1638	-0.1950	low	not_significant
d__denovo10160	groupcontrol	-0.037188	0.113885	-0.3265	7.45e-1	9.95e-1	0.1897	-0.1389	low	not_significant
d__denovo10161	groupcontrol	-0.217501	0.098331	-2.2119	2.90e-2	9.95e-1	0.1379	-0.2265	low	not_significant
d__denovo10164	groupcontrol	0.048132	0.118896	0.4048	6.86e-1	9.95e-1	0.2500	-0.0868	medium	not_significant
d__denovo19201	groupcontrol	0.039664	0.083816	0.4732	6.37e-1	9.95e-1	0.1293	-0.2780	low	not_significant
d__denovo20505	groupcontrol	-0.078225	0.078789	-0.9928	3.23e-1	9.95e-1	0.1379	-0.2656	low	not_significant
d__denovo5465	groupcontrol	0.114035	0.147437	0.7734	4.41e-1	9.95e-1	0.1293	-0.1383	low	not_significant
d__denovo28429	groupcontrol	0.025016	0.077743	0.3218	7.48e-1	9.95e-1	0.1207	-0.2874	low	not_significant
d__denovo25618	groupcontrol	0.096715	0.071853	1.3460	1.81e-1	9.95e-1	0.1034	-0.2947	low	not_significant
d__denovo3402	groupcontrol	-0.069369	0.185727	-0.3735	7.09e-1	9.95e-1	0.3966	0.3033	medium	not_significant
d__denovo3403	groupcontrol	0.010488	0.187946	0.0558	9.56e-1	9.97e-1	0.3448	0.2295	medium	not_significant
d__denovo3407	groupcontrol	0.096346	0.174631	0.5517	5.82e-1	9.95e-1	0.1034	-0.1779	low	not_significant
d__denovo3409	groupcontrol	0.097104	0.178138	0.5451	5.87e-1	9.95e-1	0.4138	0.3282	medium	not_significant
d__denovo7312	groupcontrol	0.024541	0.129560	0.1894	8.50e-1	9.95e-1	0.1810	-0.1445	low	not_significant
d__denovo7311	groupcontrol	-0.009983	0.145876	-0.0684	9.46e-1	9.97e-1	0.2759	-0.0149	medium	not_significant
d__denovo7316	groupcontrol	0.161327	0.147993	1.0901	2.78e-1	9.95e-1	0.2069	-0.0776	low	not_significant
d__denovo4757	groupcontrol	0.241346	0.160429	1.5044	1.35e-1	9.95e-1	0.2069	-0.0327	low	not_significant
d__denovo4756	groupcontrol	0.182156	0.170833	1.0663	2.89e-1	9.95e-1	0.2241	-0.0001	low	not_significant
d__denovo4755	groupcontrol	-0.150701	0.160215	-0.9406	3.49e-1	9.95e-1	0.1552	-0.1151	low	not_significant
d__denovo4753	groupcontrol	0.288324	0.162709	1.7720	7.91e-2	9.95e-1	0.3362	0.1702	medium	not_significant
d__denovo4752	groupcontrol	-0.095050	0.141567	-0.6714	5.03e-1	9.95e-1	0.1466	-0.1534	low	not_significant
d__denovo4750	groupcontrol	0.268812	0.170055	1.5807	1.17e-1	9.95e-1	0.1293	-0.1161	low	not_significant
d__denovo4758	groupcontrol	0.020397	0.155286	0.1314	8.96e-1	9.95e-1	0.1897	-0.0690	low	not_significant
d__denovo5806	groupcontrol	-0.283596	0.149910	-1.8918	6.11e-2	9.95e-1	0.1897	-0.0817	low	not_significant
d__denovo5807	groupcontrol	-0.330861	0.156283	-2.1171	3.64e-2	9.95e-1	0.3103	0.0323	medium	not_significant
d__denovo5802	groupcontrol	0.129022	0.140682	0.9171	3.61e-1	9.95e-1	0.3276	0.0672	medium	not_significant
d__denovo5803	groupcontrol	0.134309	0.144598	0.9288	3.55e-1	9.95e-1	0.1983	-0.0702	low	not_significant
d__denovo20497	groupcontrol	-0.138569	0.082748	-1.6746	9.68e-2	9.95e-1	0.1293	-0.2736	low	not_significant
d__denovo11679	groupcontrol	0.063565	0.113082	0.5621	5.75e-1	9.95e-1	0.1121	-0.2482	low	not_significant
d__denovo10062	groupcontrol	0.081963	0.119894	0.6836	4.96e-1	9.95e-1	0.1724	-0.1578	low	not_significant
d__denovo8384	groupcontrol	0.085698	0.120090	0.7136	4.77e-1	9.95e-1	0.1724	-0.1574	low	not_significant
d__denovo17980	groupcontrol	0.173728	0.089414	1.9430	5.45e-2	9.95e-1	0.1552	-0.2306	low	not_significant
d__denovo24405	groupcontrol	-0.134628	0.074737	-1.8014	7.43e-2	9.95e-1	0.1121	-0.2896	low	not_significant
d__denovo15315	groupcontrol	0.037680	0.092454	0.4076	6.84e-1	9.95e-1	0.1552	-0.2275	low	not_significant
d__denovo6869	groupcontrol	-0.073562	0.145965	-0.5040	6.15e-1	9.95e-1	0.2069	-0.0668	low	not_significant
d__denovo6867	groupcontrol	0.103365	0.131432	0.7865	4.33e-1	9.95e-1	0.1034	-0.2444	low	not_significant
d__denovo6865	groupcontrol	0.114637	0.124985	0.9172	3.61e-1	9.95e-1	0.2069	-0.1125	low	not_significant
d__denovo6864	groupcontrol	-0.043196	0.140390	-0.3077	7.59e-1	9.95e-1	0.1121	-0.2088	low	not_significant
d__denovo6860	groupcontrol	0.091731	0.148508	0.6177	5.38e-1	9.95e-1	0.1121	-0.1658	low	not_significant
d__denovo17247	groupcontrol	-0.041034	0.089660	-0.4577	6.48e-1	9.95e-1	0.1379	-0.2641	low	not_significant
d__denovo7584	groupcontrol	0.179505	0.133327	1.3463	1.81e-1	9.95e-1	0.1121	-0.2061	low	not_significant
d__denovo5984	groupcontrol	0.308553	0.152061	2.0291	4.48e-2	9.95e-1	0.2155	-0.0285	low	not_significant
d__denovo11587	groupcontrol	0.136798	0.111604	1.2258	2.23e-1	9.95e-1	0.1466	-0.2152	low	not_significant
d__denovo5370	groupcontrol	0.075516	0.146799	0.5144	6.08e-1	9.95e-1	0.1207	-0.2073	low	not_significant
d__denovo13818	groupcontrol	0.166407	0.094690	1.7574	8.15e-2	9.95e-1	0.1810	-0.1817	low	not_significant
d__denovo978	groupcontrol	0.429840	0.277235	1.5505	1.24e-1	9.95e-1	0.1034	0.0172	low	not_significant
d__denovo976	groupcontrol	0.108172	0.273360	0.3957	6.93e-1	9.95e-1	0.6638	1.1946	high	not_significant
d__denovo977	groupcontrol	-0.536185	0.282460	-1.8983	6.02e-2	9.95e-1	0.4828	0.7423	medium	not_significant
d__denovo974	groupcontrol	0.188318	0.249613	0.7544	4.52e-1	9.95e-1	0.1724	0.0878	low	not_significant
d__denovo975	groupcontrol	0.557483	0.243971	2.2850	2.42e-2	9.95e-1	0.3448	0.3068	medium	not_significant
d__denovo972	groupcontrol	0.551734	0.305274	1.8073	7.33e-2	9.95e-1	0.5948	1.1416	high	not_significant
d__denovo971	groupcontrol	-0.268367	0.317145	-0.8462	3.99e-1	9.95e-1	0.3276	0.5793	medium	not_significant
d__denovo2418	groupcontrol	0.013259	0.220005	0.0603	9.52e-1	9.97e-1	0.4397	0.5242	medium	not_significant
d__denovo2412	groupcontrol	0.012168	0.219255	0.0555	9.56e-1	9.97e-1	0.1983	0.0706	low	not_significant
d__denovo2410	groupcontrol	0.279837	0.222625	1.2570	2.11e-1	9.95e-1	0.2155	0.1390	low	not_significant
d__denovo2416	groupcontrol	-0.126238	0.206812	-0.6104	5.43e-1	9.95e-1	0.4655	0.4838	medium	not_significant
d__denovo8148	groupcontrol	0.100909	0.139745	0.7221	4.72e-1	9.95e-1	0.1638	-0.1517	low	not_significant
d__denovo2414	groupcontrol	0.204382	0.223645	0.9139	3.63e-1	9.95e-1	0.2759	0.2143	medium	not_significant
d__denovo2415	groupcontrol	0.567543	0.217203	2.6130	1.02e-2	9.95e-1	0.3017	0.2876	medium	not_significant
d__denovo747	groupcontrol	-0.083496	0.325758	-0.2563	7.98e-1	9.95e-1	0.3793	0.5888	medium	not_significant
